編號,發布日期,職缺名稱,工作內容摘要,公司名稱,產業描述,最低薪資,最高薪資,學歷要求代碼清單,具體的軟硬體技能要求,目前應徵人數,工作連結
1554,20250530,資訊工程師(智能服務處),"1.具備資料庫或軟體程式開發(VB、VB.NET、C#及Python等程式)經驗佳。
2.具良好溝通及表達能力者佳。
3.配合度高並具高度學習意願，且須配合工作調配出差國內外與加班。
------------
1.依照客戶專案需求進行規劃設計、程",台塑網科技股份有限公司,電腦軟體服務業,40000,55000,大學以上,"[{'code': '12002003001', 'description': 'AutoCAD'}, {'code': '12001003009', 'description': 'C#'}, {'code': '12001003045', 'description': 'Python'}]",1,https://www.104.com.tw/job/8qef4
1555,20260310,視覺事業處_AI Agent & Computer Vision Engineer,"vision tools as needed

*Technical Requirements:
•Programming: Strong Python and PyTorch skills
•AI Frameworks: Experience",所羅門股份有限公司,自動控制相關業,40000,55000,大學以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001002018', 'description': 'Git'}, {'code': '12001003086', 'description': 'PyTorch'}]",3,https://www.104.com.tw/job/8qg9c
1563,20260204,軟體測試工程師,"Cloud AI演算法給予優化建議，
協助企業將資源進行最有效的配置，期望打造全台第一的智慧建築雲平台，攜手實現綠色供應鏈的目標！

【擅長工具】
基本要求：Word、Excel、Devtools (Chrome)、Python、Java
加分項目：
初步",集星資通股份有限公司,電腦系統整合服務業,35000,55000,專科以上,"[{'code': '12001008003', 'description': 'Excel'}, {'code': '12001008016', 'description': 'Word'}]",2,https://www.104.com.tw/job/8h3yh
1566,20260226,Senior Security Engineer,"Engineer 具備以下能力】
・具有滲透測試的相關經驗
・熟悉作業系統、各式網站系統與資料庫弱點原理
・至少熟悉一種主流網頁程式語言 (PHP、Node.js、Golang、Python、Java 等)，並具有程式碼安全審查能力 (Secure",Dcard _狄卡科技股份有限公司,網際網路相關業,40000,55000,專科以上,[],1,https://www.104.com.tw/job/8smos
1567,20260309,Firmware Integration Engineer / Test Script Developer,". Write automated test scripts using Python, Perl, or LabVIEW
4. Support integration with MES and Test Log APIs",仁寶電腦工業股份有限公司,電腦及其週邊設備製造業,40000,55000,大學以上,[],2,https://www.104.com.tw/job/8rp5d
1569,20251224,【前瞻研究籌獲中心】大數據工程師(台北),"Informatica、Talend 等資料整合軟體。能運用Python/Scala/Java等語言撰寫自訂 ETL腳本
2. 熟悉SQL語法與關聯式資料庫設計，瞭解索引與查詢優化。熟悉 NoSQL技術(如 MongoDB、Cassandra)及",國家資通安全研究院,其他專業／科學及技術業,40000,55000,大學以上,[],2,https://www.104.com.tw/job/8rkm1
1575,20260304,行政-健康台灣深耕計畫-AI 模型開發工程師 (AI Model Engineer),"經驗者優先
專業技能
1.	熟悉 Python，精通 PyTorch 或 TensorFlow 深度學習框架
2.	具 RAG (Retrieval-Augmented Generation) 或 LLM (Large Language Model",佛教慈濟醫療財團法人台北慈濟醫院,醫院,47500,68000,碩士以上,[],1,https://www.104.com.tw/job/8v2wr
1576,20260309,[AI工業產品] 前端/後端工程師 (士林),"存取，確保前端呈現穩定且快速。
6. 導入 Google Analytics，建立網站數據分析機制。
7. 具備影片串流處理經驗者尤佳。

【後端工程師】
1. 與前端工程師配合開發網頁應用程式。
2. 精通 Python 語法；熟悉 Java、",Inventec_英業達股份有限公司,電腦及其週邊設備製造業,40000,55000,大學以上,[],31,https://www.104.com.tw/job/8v5xo
1579,20250926,AI產品交付諮詢顧問,"Agent，我司無軟體開發工作

職務要求：
1. 熟練使用 SQL、Python、Excel 等工具。邏輯嚴謹，能獨立分析與解決問題，並以出色的溝通與說故事能力，將技術轉譯為具商業價值的表述方式。
2. 需進行顧問式需求訪談，深入理解客戶產業與業務痛點，",數智聚科技股份有限公司,電子通訊／電腦週邊批發業,40000,55000,大學以上,"[{'code': '12001001008', 'description': 'Mac OS'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001008003', 'description': 'Excel'}, {'code': '12001011002', 'description': 'Google Analytics'}, {'code': '12001011003', 'description': 'Google Tag Manager'}, {'code': '12001011011', 'description': 'Firebase'}, {'code': '12003005009', 'description': 'SAS'}]",1,https://www.104.com.tw/job/8trlw
1582,20260209,資料工程專業人員(資料工程部)_I00008038,"【工作內容】
1. 異質資料庫數據整合，建置資料倉儲 
2. 數據分析、應用之相關程式(C#或VB.Net或Python)開發 
3. 資料庫規劃、設計及SQL程式開發 
4. 協助數據分析團隊研究機器學習(Machine Learning )之",國泰綜合證券股份有限公司,證券及期貨業,40000,55000,大學以上,"[{'code': '12001003009', 'description': 'C#'}, {'code': '12001004031', 'description': 'MS SQL'}]",4,https://www.104.com.tw/job/8thyq
1583,20260306,《2026學年實習》應用系統開發/維護實習工程師二,"▌工作內容
- 參與銀行內部系統（如網路銀行、行動銀行、後台管理、商業流程系統等）之開發與維護
- 協助撰寫、測試、除錯 Java、Python 或前端（如 JavaScript、React）相關程式
- 協助資料庫（如 MS-SQL）查詢、設計",安泰商業銀行股份有限公司,銀行業,30000,30000,大學,"[{'code': '12001006017', 'description': 'JavaScript'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001003025', 'description': 'Java'}]",1,https://www.104.com.tw/job/8u3gl
1585,20260224,【2025年研發替代役】SOC系統研發工程師 (Java Engineer),"此職務的工作內容：
1. 參與資安相關資訊系統研發
2. 主要接觸技術 (並非全部必要)：Java Spring Framework、Python、Vue.js、ML、ELK、PostgreSQL",中華資安國際股份有限公司,電腦軟體服務業,40000,55000,碩士以上,"[{'code': '12001001007', 'description': 'Linux'}, {'code': '12001003025', 'description': 'Java'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001006030', 'description': 'jQuery'}, {'code': '12001006036', 'description': 'ReactJS'}, {'code': '12001006038', 'description': 'VueJS'}]",1,https://www.104.com.tw/job/89drn
1588,20260223,軟體開發工程師（工作地點：台北慈濟醫院）,"或底層原生開發經驗
   (4) Java，PHP，Python, Visual Basic.Net,ASP.Net, MSSQL， Oracle，MySQL， 
        Javascript, CSS 。
4.學習能力強， 對程式開發及軟",佛教慈濟醫療財團法人,其他組織,37000,9999999,大學以上,"[{'code': '12001003006', 'description': 'ASP.NET'}, {'code': '12001003009', 'description': 'C#'}, {'code': '12001003025', 'description': 'Java'}, {'code': '12001003041', 'description': 'PHP'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001004031', 'description': 'MS SQL'}, {'code': '12001004032', 'description': 'MySQL'}, {'code': '12001004035', 'description': 'Oracle'}, {'code': '12001006017', 'description': 'JavaScript'}, {'code': '12001006032', 'description': 'CSS'}, {'code': '12001011011', 'description': 'Firebase'}, {'code': '12001003077', 'description': 'SWIFT'}, {'code': '12001003085', 'description': 'Dart'}, {'code': '12001003084', 'description': 'Flutter'}, {'code': '12001001042', 'description': 'Android'}]",2,https://www.104.com.tw/job/8cuot
1590,20260223,軟體設計資深工程師(研發)_資訊處_研發支援系統整合(內湖),"《職務說明》
1. 依專案需求調研演算法等技術於相關應用議題
2. 基於CAD設計工具與CAE模擬工具的應用開發
3. 協同開發、佈建與測試解決方案於應用運算場域

《Qualification》
1. 熟悉Python, Java,",台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,40000,55000,大學以上,"[{'code': '12001003008', 'description': 'C'}, {'code': '12001003010', 'description': 'C++'}, {'code': '12001003025', 'description': 'Java'}, {'code': '12001003034', 'description': 'Matlab'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001003091', 'description': 'OpenCV'}, {'code': '12002003022', 'description': 'ANSYS'}, {'code': '12004001024', 'description': 'OrCAD'}]",6,https://www.104.com.tw/job/8dzah
1592,20260223,經管分析專員,職位描述： 我們正在尋找一位具備卓越商管分析能力以及數據解讀能力的人才加入我們的經營團隊。此職位需要您具備經營分享能力以及擅長製作分析簡報，可利用VBA和Python進行資料分析和自動化流程。您將協助我們進行數據的分析、預測和報告，並開發工具來提,創控科技股份有限公司,精密儀器相關製造業,40000,55000,大學以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001003058', 'description': 'VBA'}]",1,https://www.104.com.tw/job/8ekip
1596,20260112,AI Waifu LLM Prompt & Testing Engineer,"using Python, Parquet, Regex, and versioning systems to maintain consistent and traceable data history.
7.	Advanced Waifu",萬達人工智慧科技股份有限公司,電腦軟體服務業,50000,70000,大學以上,"[{'code': '12001003006', 'description': 'ASP.NET'}, {'code': '12003005011', 'description': 'SPSS'}, {'code': '12003005009', 'description': 'SAS'}, {'code': '12003004004', 'description': 'Hive'}, {'code': '12003004003', 'description': 'Data Marts'}, {'code': '12003004002', 'description': 'Data Architect'}, {'code': '12001008003', 'description': 'Excel'}, {'code': '12001003099', 'description': 'Prompt'}, {'code': '12001003067', 'description': 'Visual Studio .net'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001003010', 'description': 'C++'}, {'code': '12001002018', 'description': 'Git'}, {'code': '12001001029', 'description': 'UNIX'}]",7,https://www.104.com.tw/job/8jygz
1600,20260304,【外商】[RC-Infra] Cloud Engineer - AWS／雲端工程師,"將運用 PowerShell、Python、Terraform 等工具自動化日常運維與部署流程，部署監控系統保障平台穩定運作，並與跨部門團隊協作推動流程優化。同時，這個角色也將提供技術指導，支援團隊成員解決運維相關挑戰。

【主要職責】
1. 確保",烽泰科技有限公司,其他金融及輔助業,40000,55000,大學以上,"[{'code': '12001008003', 'description': 'Excel'}, {'code': '12001008012', 'description': 'PowerPoint'}, {'code': '12001008016', 'description': 'Word'}]",1,https://www.104.com.tw/job/8nhld
1601,20260112,後端工程師 Backend Developer,"發技能

基本條件
- 英文基本溝通能力, 能夠理解技術文件以及日常溝通
- 具備1至3年程式開發經驗，對軟體開發有基本認識
- 熟悉至少以下其中一種程式語言：Python、Go 、Java、C# 或 JavaScript，並了解其主流後端框架
-",新加坡商威兆科技有限公司台灣分公司,電腦軟體服務業,40000,55000,大學以上,"[{'code': '12001002018', 'description': 'Git'}, {'code': '12001003025', 'description': 'Java'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001003080', 'description': 'Go'}, {'code': '12001004032', 'description': 'MySQL'}, {'code': '12001006017', 'description': 'JavaScript'}]",4,https://www.104.com.tw/job/8m01b
1603,20260304,數據分析師,"熟練或願意學習 SQL、Python、R 進行數據處理與分析

加分項目：
0. 具備創業與對遊戲產業的熱忱
1.  完整跑過一個專案的開發流程
2. 理解遊戲廣告投放的策略，能夠透過數據分析 創意素材表現（影片、圖片、標題），協助優化投放效果。",希梅格傑西有限公司,電腦軟體服務業,40000,80000,學歷不均,"[{'code': '12001008003', 'description': 'Excel'}, {'code': '12001008012', 'description': 'PowerPoint'}, {'code': '12001004032', 'description': 'MySQL'}, {'code': '12001003045', 'description': 'Python'}]",14,https://www.104.com.tw/job/8n4az
1607,20260309,【115研發替代役】AI開發工程師（生成式AI/LLM應用）,"python) 或 關聯式資料庫運作 (SQL)。
3.具物聯網相關技術或實作經驗 ( 如，前端感測器選用、網路架構規劃(wifi、lora)交訊驅動程式應用 (MQTT、OpcUA、modbuss)，簡單SCADA程式語言 ( nodeRed、",東元電機股份有限公司,電力機械器材製造修配業,40000,55000,碩士以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001003087', 'description': 'tensorflow'}, {'code': '12001008030', 'description': 'ChatGPT'}]",6,https://www.104.com.tw/job/8k7ao
1611,20260309,SSD Firmware Application Engineer (AE) 台北,"定：SATA / NVMe / UFS。
• 能讀懂 FW debug log 或 protocol analyzer log。
• 具備 Python/C/C++ script 使用經驗，能分析 log 與產生報告。
• 良好的溝通能力，能與客戶",憶鎰科技有限公司,IC設計相關業,40000,55000,專科以上,"[{'code': '12001003008', 'description': 'C'}, {'code': '12001003010', 'description': 'C++'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001001007', 'description': 'Linux'}]",2,https://www.104.com.tw/job/8rxhl
1613,20251224,【前瞻研究籌獲中心】大數據工程師(台北),"Informatica、Talend 等資料整合軟體。能運用Python/Scala/Java等語言撰寫自訂 ETL腳本
2. 熟悉SQL語法與關聯式資料庫設計，瞭解索引與查詢優化。熟悉 NoSQL技術(如 MongoDB、Cassandra)及",國家資通安全研究院,其他專業／科學及技術業,40000,55000,大學以上,[],2,https://www.104.com.tw/job/8rkm1
1614,20260309,Firmware Integration Engineer / Test Script Developer,". Write automated test scripts using Python, Perl, or LabVIEW
4. Support integration with MES and Test Log APIs",仁寶電腦工業股份有限公司,電腦及其週邊設備製造業,40000,55000,大學以上,[],2,https://www.104.com.tw/job/8rp5d
